id,user_id,item_id,score,exposure,group,position
0,484751,38389,0.09112761630377086,0.10060788071992315,4,1
1,484751,9340,0.09084967683580913,0.10037242178020189,4,2
2,484751,295,0.35035858161930733,0.5,4,3
3,484751,40,0.27766867550725927,0.430676558073393,4,4
4,484751,370,0.12821665302116259,0.38685280723454163,3,5
5,484751,231,0.26312450020527756,0.3562071871080222,4,6
6,484751,52,0.25520004891734516,0.3333333333333333,3,7
7,484751,294,0.27624880188236567,0.16929380759878143,4,8
8,484751,314,0.14177295204273577,0.20801459767650948,3,9
9,484751,305,0.19063709284845842,0.2890648263178878,4,10
1000,511133,35769,0.048995169412046735,0.10054855433824418,4,1
1001,511133,2380,0.05209220919788926,0.10412733316327685,4,2
1002,511133,24586,0.05464925230312545,0.10788502893691869,4,3
1003,511133,39495,0.05245988340836405,0.10461979337358891,2,4
1004,511133,16941,0.08871430760910926,0.38685280723454163,2,5
1005,511133,294,0.22687801713219002,0.3562071871080222,4,6
1006,511133,52,0.19969871361672986,0.3333333333333333,3,7
1007,511133,231,0.2637105554262913,0.17458343004804494,4,8
1008,511133,21998,0.09598202763988795,0.1905514124267734,6,9
1009,511133,252,0.15259909137617278,0.2890648263178878,4,10
2000,2988905,50121,0.24508225817082518,0.1011250848394121,5,1
2001,2988905,15205,0.24465740784122758,0.10066751973008853,5,2
2002,2988905,40880,0.2443770860349712,0.10040158694952797,4,3
2003,2988905,231,0.47599913282885886,0.430676558073393,4,4
2004,2988905,48335,0.253515735741507,0.11212191210878772,2,5
2005,2988905,74,0.43619581867864277,0.3562071871080222,4,6
2006,2988905,40,0.41110423762395065,0.3333333333333333,4,7
2007,2988905,52,0.4005163321201941,0.31546487678572877,3,8
2008,2988905,279,0.29466983570601,0.2037950470905062,3,9
2009,2988905,2796,0.37502213589334055,0.2890648263178878,4,10
3000,8967907,50552,0.14020219699237657,0.10457798031422098,4,1
3001,8967907,10653,0.13787147602533878,0.10161798261927223,4,2
3002,8967907,32757,0.14168957020234885,0.10706810063236014,2,3
3003,8967907,5183,0.13775474144879674,0.10152091696151047,4,4
3004,8967907,294,0.3282893937504916,0.38685280723454163,4,5
3005,8967907,10925,0.19349589880462226,0.2103099178571525,3,6
3006,8967907,2796,0.27618130229728877,0.3333333333333333,4,7
3007,8967907,52,0.27394508074935686,0.31546487678572877,3,8
3008,8967907,74,0.2606174862042767,0.3010299956639812,4,9
3009,8967907,370,0.24725336247197838,0.2890648263178878,3,10
4000,9125143,25754,0.13042031594570425,0.10093984488364852,4,1
4001,9125143,38850,0.1331949459487145,0.10441215674427431,4,2
4002,9125143,43526,0.1301995525968671,0.10071245594032975,4,3
4003,9125143,231,0.3664179240780534,0.430676558073393,4,4
4004,9125143,27519,0.1403109904412645,0.11530799754024412,2,5
4005,9125143,74,0.3188458047419651,0.3562071871080222,4,6
4006,9125143,40,0.29699658610922164,0.3333333333333333,4,7
4007,9125143,52,0.2825516749029404,0.31546487678572877,3,8
4008,9125143,31588,0.19093647336109143,0.22106472945750374,3,9
4009,9125143,305,0.23311339056768787,0.2890648263178878,4,10
5000,9170423,6184,0.21821821742330982,0.10093984488364852,4,1
5001,9170423,34824,0.2177647790341517,0.10046014452784431,6,2
5002,9170423,5296,0.21958012081631573,0.10253027546877617,4,3
5003,9170423,295,0.4347616510239689,0.430676558073393,4,4
5004,9170423,294,0.42935136075193014,0.38685280723454163,4,5
5005,9170423,40,0.39418804749112013,0.3562071871080222,4,6
5006,9170423,52,0.3699429906445566,0.3333333333333333,3,7
5007,9170423,1454,0.28046157010387773,0.21810429198553155,6,8
5008,9170423,304,0.32640417004495426,0.3010299956639812,4,9
5009,9170423,370,0.3231236902102559,0.2890648263178878,3,10
6000,11057974,9524,0.15641242087658824,0.10118750571129591,2,1
6001,11057974,34647,0.18982074492542012,0.10037242178020189,6,2
6002,11057974,42522,0.1741052532941776,0.12851224423694432,6,3
6003,11057974,91,0.20261151924095522,0.430676558073393,6,4
6004,11057974,14514,0.157245445167705,0.38685280723454163,4,5
6005,11057974,40,0.31114926381776087,0.1686130986895011,4,6
6006,11057974,28544,0.18976039235523423,0.16929380759878143,3,7
6007,11057974,295,0.3794175500509418,0.19823986317056053,4,8
6008,11057974,251,0.21437629986333206,0.2153382790366965,2,9
6009,11057974,74,0.26694815317164533,0.2890648263178878,4,10
7000,11583687,9219,0.08413148283882421,0.10077264924183413,4,1
7001,11583687,29349,0.08461033283648334,0.10131337882742461,4,2
7002,11583687,38291,0.08489780165763072,0.10156934747032531,6,3
7003,11583687,295,0.30371398599343813,0.430676558073393,4,4
7004,11583687,40,0.26152992177195067,0.38685280723454163,4,5
7005,11583687,52,0.2314036657833487,0.3562071871080222,3,6
7006,11583687,74,0.2407297261025665,0.3333333333333333,4,7
7007,11583687,294,0.2564023356444647,0.31546487678572877,4,8
7008,11583687,3326,0.13393505904625336,0.19823986317056053,3,9
7009,11583687,303,0.20533691425249678,0.2890648263178878,4,10
8009,11583687,45441,0.08389245489638064,0.10032881506161206,3,10
8000,12110991,3575,0.14692912622978405,0.10084834252163022,4,1
8001,12110991,2382,0.14671392167030461,0.1006525805064395,4,2
8002,12110991,6730,0.14650665823848463,0.1003869949333126,1,3
8003,12110991,231,0.36921320101297006,0.430676558073393,4,4
8004,12110991,40,0.31984718093938724,0.38685280723454163,4,5
8005,12110991,294,0.3196653291160647,0.3562071871080222,4,6
8006,12110991,74,0.31110638172841654,0.3333333333333333,4,7
8007,12110991,2796,0.28495068956782,0.31546487678572877,4,8
8008,12110991,314,0.21169378694113306,0.23981246656813146,3,9
9000,12416100,19677,0.25453696475806886,0.10066751973008853,3,1
9001,12416100,20958,0.25460525845591064,0.10077264924183413,4,2
9002,12416100,23440,0.2549927854855234,0.10128178056251114,4,3
9003,12416100,14399,0.2938534877829717,0.430676558073393,2,4
9004,12416100,74,0.4026358190915822,0.38685280723454163,4,5
9005,12416100,231,0.5096147203095125,0.1810425967800402,4,6
9006,12416100,370,0.30596450157115207,0.20801459767650948,3,7
9007,12416100,303,0.36634010102702597,0.31546487678572877,4,8
9008,12416100,52,0.3574206264437976,0.3010299956639812,3,9
9009,12416100,2796,0.3483327999542585,0.2890648263178878,4,10
10009,12416100,15768,0.2541708787731274,0.10032881506161206,4,10
10000,13255263,28068,0.18233782033516377,0.10093984488364852,4,1
10001,13255263,31003,0.1818621467885677,0.1003869949333126,6,2
10002,13255263,26940,0.18242358451384888,0.10103208869494427,2,3
10003,13255263,21563,0.21618608285613838,0.430676558073393,3,4
10004,13255263,294,0.3664068064993362,0.38685280723454163,4,5
10005,13255263,40,0.347948449375707,0.3562071871080222,4,6
