id,user_id,item_id,score,exposure,group,position
0,484751,19607,0.38585854281389725,0.17629143438888212,3,1
1,484751,15201,0.3776687445747488,0.1572932473495469,3,2
2,484751,25199,0.3731817888938093,0.16999161628691403,6,3
3,484751,8507,0.37464047521718796,0.430676558073393,4,4
4,484751,28229,0.4362462978012241,0.16005307325482135,4,5
5,484751,21646,0.38166069388888796,0.15329048865267808,4,6
6,484751,35084,0.3775919752537244,0.15957141566993818,6,7
7,484751,354,0.4315000293370948,0.31546487678572877,4,8
8,484751,25180,0.3979855480957097,0.2,6,9
9,484751,28450,0.4222497207299623,0.2890648263178878,4,10
1000,511133,1519,0.9878579731287715,1.0,4,1
1001,511133,829,0.9303999644244458,0.1854490234153689,4,2
1002,511133,1532,0.9058269977530193,0.15643778834207156,4,3
1003,511133,10948,0.9009256677207254,0.15117821092177644,4,4
1004,511133,5873,0.9004039963021138,0.15084420062289414,3,5
1005,511133,2817,0.9178535452903136,0.16666666666666666,4,6
1006,511133,402,0.9710689171970395,0.3333333333333333,4,7
1007,511133,1573,0.9679784432300353,0.31546487678572877,4,8
1008,511133,1707,0.9603520445850742,0.3010299956639812,4,9
1009,511133,1331,0.9597129694077093,0.2890648263178878,3,10
2000,2988905,8933,0.3805122414601018,0.15602106502222501,2,1
2001,2988905,41224,0.404744709541578,0.6309297535714575,4,2
2002,2988905,49046,0.3963815884656567,0.5,3,3
2003,2988905,9160,0.38626580094685586,0.16604764621593782,3,4
2004,2988905,2134,0.37395474312154503,0.38685280723454163,4,5
2005,2988905,28450,0.33774454420718086,0.3562071871080222,4,6
2006,2988905,21504,0.38848581188035775,0.3333333333333333,4,7
2007,2988905,33958,0.3445446862103499,0.24465054211822604,4,8
2008,2988905,40666,0.3393258399276727,0.16005307325482135,6,9
2009,2988905,41227,0.3643680616697577,0.2890648263178878,2,10
3000,8967907,1519,0.9058060090621858,1.0,4,1
3001,8967907,1531,0.6638978623849072,0.1754250635819545,4,2
3002,8967907,402,0.7806233652253443,0.5,4,3
3003,8967907,3675,0.7801297294920486,0.430676558073393,4,4
3004,8967907,1067,0.7745736519881785,0.38685280723454163,2,5
3005,8967907,3639,0.6710713566477815,0.1854490234153689,4,6
3006,8967907,1331,0.7481947995285132,0.3333333333333333,3,7
3007,8967907,252,0.7616123600905083,0.31546487678572877,4,8
3008,8967907,1707,0.764833584186954,0.3010299956639812,4,9
3009,8967907,2724,0.7401741706912759,0.2890648263178878,3,10
4000,9125143,1344,0.5918119960447117,1.0,3,1
4001,9125143,1869,0.5300379178144337,0.6309297535714575,3,2
4002,9125143,406,0.47114394207542215,0.5,4,3
