,user_id,track_id,rating,item_idx,item,user_idx,user
0,0,0,1,0,2257,0,133473995
1,0,294,5,294,2331,0,133473995
2,0,698,2,698,2243,0,133473995
3,0,1252,2,1252,2382,0,133473995
4,0,91,1,91,2253,0,133473995
5,0,5419,4,5419,2335,0,133473995
6,0,4830,1,4830,2417,0,133473995
7,0,5030,2,5030,2359,0,133473995
8,0,1697,1,1697,2402,0,133473995
9,0,8173,1,8173,2414,0,133473995
10,0,8475,2,8475,2395,0,133473995
11,0,1665,1,1665,69,0,133473995
12,0,204,2,204,1954,0,133473995
13,0,2764,2,2764,2014,0,133473995
14,0,10585,2,10585,2386,0,133473995
15,0,291,2,291,808,0,133473995
16,0,6482,2,6482,13,0,133473995
17,0,12040,3,12040,2350,0,133473995
18,0,1027,2,1027,2369,0,133473995
19,0,4111,2,4111,2375,0,133473995
20,0,1168,1,1168,2420,0,133473995
21,0,5917,1,5917,367,0,133473995
22,0,1641,2,1641,2305,0,133473995
23,0,203,1,203,41,0,133473995
24,0,3301,2,3301,57,0,133473995
25,0,512,4,512,2336,0,133473995
26,0,15813,2,15813,2364,0,133473995
27,0,1293,2,1293,2358,0,133473995
28,0,6017,2,6017,2381,0,133473995
29,0,655,2,655,1597,0,133473995
30,0,17047,2,17047,2367,0,133473995
31,0,1947,2,1947,2392,0,133473995
32,0,1643,1,1643,1162,0,133473995
33,0,4996,3,4996,1561,0,133473995
34,0,8989,1,8989,2427,0,133473995
35,0,1464,2,1464,4,0,133473995
36,0,1020,2,1020,1179,0,133473995
37,0,2567,1,2567,2415,0,133473995
38,0,6686,2,6686,2390,0,133473995
39,0,19409,1,19409,2401,0,133473995
40,0,2434,2,2434,360,0,133473995
41,0,1788,2,1788,890,0,133473995
42,0,11242,2,11242,2004,0,133473995
43,0,7252,2,7252,2377,0,133473995
44,0,623,1,623,2421,0,133473995
45,0,661,2,661,2378,0,133473995
46,0,825,2,825,2353,0,133473995
47,0,434,2,434,1151,0,133473995
48,0,25021,1,25021,2424,0,133473995
49,0,10357,3,10357,2343,0,133473995
50,0,1725,1,1725,2412,0,133473995
51,0,9516,1,9516,2416,0,133473995
52,0,6862,2,6862,384,0,133473995
53,0,5318,2,5318,1204,0,133473995
54,0,23213,2,23213,2365,0,133473995
55,0,227,2,227,11,0,133473995
56,0,24876,1,24876,2400,0,133473995
57,0,339,5,339,2330,0,133473995
58,0,8169,2,8169,2387,0,133473995
59,0,3831,2,3831,1141,0,133473995
60,0,16837,3,16837,2339,0,133473995
61,0,23916,1,23916,2407,0,133473995
62,1,1,2,1,5087,1,812465924
63,1,1082,1,1082,166,1,812465924
64,1,1882,2,1882,1405,1,812465924
65,1,2003,3,2003,8036,1,812465924
66,1,3026,4,3026,1371,1,812465924
67,1,4206,2,4206,8065,1,812465924
68,1,5849,1,5849,8121,1,812465924
69,1,5925,1,5925,6079,1,812465924
