,user_id,track_id,rating,item_idx,item,user_idx,user
0,0,0,1,0,74462,0,725540792
1,0,1703,1,1703,3286,0,725540792
2,0,39,3,39,14333,0,725540792
3,0,6419,1,6419,35608,0,725540792
4,0,6434,1,6434,1003,0,725540792
5,0,6442,1,6442,236567,0,725540792
6,0,1467,1,1467,18805,0,725540792
7,0,334,1,334,4901,0,725540792
8,0,7276,1,7276,236602,0,725540792
9,0,8025,1,8025,236594,0,725540792
10,0,236,4,236,2455,0,725540792
11,0,9039,1,9039,236588,0,725540792
12,0,839,1,839,4677,0,725540792
13,0,291,2,291,2508,0,725540792
14,0,2583,1,2583,6397,0,725540792
15,0,1353,1,1353,38401,0,725540792
16,0,3915,1,3915,6275,0,725540792
17,0,81,2,81,3520,0,725540792
18,0,13787,1,13787,236595,0,725540792
19,0,930,1,930,16485,0,725540792
20,0,14011,1,14011,236558,0,725540792
21,0,6356,1,6356,14353,0,725540792
22,0,14341,1,14341,4875,0,725540792
23,0,14781,1,14781,236593,0,725540792
24,0,3719,3,3719,35629,0,725540792
25,0,7407,1,7407,105733,0,725540792
26,0,12046,1,12046,25906,0,725540792
27,0,15575,1,15575,236614,0,725540792
28,0,4399,1,4399,42696,0,725540792
29,0,3510,1,3510,2483,0,725540792
30,0,16696,1,16696,236574,0,725540792
31,0,8320,1,8320,188415,0,725540792
32,0,17400,1,17400,236617,0,725540792
33,0,248,1,248,14386,0,725540792
34,0,18264,1,18264,236559,0,725540792
35,0,11899,1,11899,652,0,725540792
36,0,4387,1,4387,14359,0,725540792
37,0,2262,1,2262,1886,0,725540792
38,0,5408,1,5408,4831,0,725540792
39,0,20068,1,20068,236577,0,725540792
40,0,540,2,540,14330,0,725540792
41,0,1405,1,1405,9665,0,725540792
42,0,21553,1,21553,236600,0,725540792
43,0,2416,1,2416,2456,0,725540792
44,0,777,2,777,2528,0,725540792
45,0,1188,1,1188,1858,0,725540792
46,0,308,1,308,2527,0,725540792
47,0,149,1,149,11394,0,725540792
48,0,2877,1,2877,4529,0,725540792
49,0,23676,1,23676,208574,0,725540792
50,0,851,1,851,11524,0,725540792
51,0,19250,1,19250,75736,0,725540792
52,0,25401,1,25401,25936,0,725540792
53,0,14373,1,14373,152343,0,725540792
54,0,22634,1,22634,13941,0,725540792
55,0,4492,1,4492,39082,0,725540792
56,0,25597,1,25597,118907,0,725540792
57,0,2511,2,2511,14336,0,725540792
58,0,793,1,793,32541,0,725540792
59,0,26589,1,26589,25922,0,725540792
60,0,3890,1,3890,4919,0,725540792
61,0,26758,1,26758,236575,0,725540792
62,0,1402,2,1402,2443,0,725540792
63,0,516,1,516,8542,0,725540792
64,0,5181,1,5181,14370,0,725540792
65,0,28574,1,28574,230414,0,725540792
66,1,1,1,1,58036,1,354329357
67,1,3395,1,3395,45958,1,354329357
68,1,4361,1,4361,58017,1,354329357
69,1,5114,1,5114,29779,1,354329357
70,1,5259,2,5259,57988,1,354329357
71,1,7800,1,7800,13258,1,354329357
72,1,8683,1,8683,57989,1,354329357
73,1,9966,2,9966,11562,1,354329357
74,1,10378,2,10378,19695,1,354329357
75,1,11842,2,11842,57975,1,354329357
76,1,11902,2,11902,57976,1,354329357
77,1,11916,1,11916,58030,1,354329357
78,1,12645,1,12645,58031,1,354329357
79,1,13008,2,13008,57970,1,354329357
80,1,13105,2,13105,57966,1,354329357
81,1,13531,4,13531,57947,1,354329357
82,1,13683,1,13683,58009,1,354329357
83,1,13911,1,13911,58033,1,354329357
84,1,14991,3,14991,8499,1,354329357
85,1,15781,4,15781,57945,1,354329357
86,1,16041,2,16041,57987,1,354329357
87,1,16315,1,16315,58016,1,354329357
88,1,16501,4,16501,19691,1,354329357
89,1,17614,1,17614,58004,1,354329357
90,1,18403,3,18403,57956,1,354329357
91,1,18499,2,18499,57977,1,354329357
92,1,7274,1,7274,13313,1,354329357
93,1,19201,3,19201,57958,1,354329357
94,1,9390,1,9390,57995,1,354329357
95,1,19817,1,19817,58038,1,354329357
96,1,20528,2,20528,57963,1,354329357
97,1,21076,1,21076,58002,1,354329357
98,1,21712,1,21712,58015,1,354329357
99,1,22168,1,22168,58014,1,354329357
100,1,21370,1,21370,58027,1,354329357
101,1,24267,1,24267,58001,1,354329357
102,1,24466,1,24466,58026,1,354329357
103,1,24822,1,24822,58025,1,354329357
104,1,24863,3,24863,57949,1,354329357
105,1,25117,1,25117,58011,1,354329357
106,1,25232,2,25232,57984,1,354329357
107,1,26141,2,26141,57971,1,354329357
108,1,26908,3,26908,57954,1,354329357
109,1,26970,2,26970,57961,1,354329357
110,1,27125,4,27125,57944,1,354329357
111,1,3166,1,3166,27345,1,354329357
112,1,27914,1,27914,3201,1,354329357
113,2,2,1,2,131737,2,604300069
114,2,1086,1,1086,131782,2,604300069
115,2,1488,1,1488,14250,2,604300069
116,2,2106,1,2106,46673,2,604300069
117,2,2376,1,2376,131768,2,604300069
118,2,4274,2,4274,131709,2,604300069
119,2,1888,2,1888,399,2,604300069
120,2,4426,1,4426,9527,2,604300069
121,2,1681,1,1681,26385,2,604300069
122,2,4433,1,4433,68854,2,604300069
123,2,6014,1,6014,46675,2,604300069
124,2,1128,1,1128,4121,2,604300069
125,2,12727,1,12727,131727,2,604300069
126,2,1426,1,1426,42216,2,604300069
127,2,53,1,53,395,2,604300069
128,2,10611,1,10611,46696,2,604300069
129,2,13937,1,13937,14241,2,604300069
130,2,670,1,670,1191,2,604300069
131,2,17796,1,17796,131754,2,604300069
132,2,1875,1,1875,16999,2,604300069
133,2,1737,1,1737,131759,2,604300069
134,2,77,1,77,131748,2,604300069
135,2,41,1,41,21657,2,604300069
136,2,12485,1,12485,3085,2,604300069
137,2,181,2,181,131708,2,604300069
138,2,1052,1,1052,2744,2,604300069
139,2,20414,1,20414,131738,2,604300069
140,2,20677,1,20677,21750,2,604300069
141,2,244,1,244,4091,2,604300069
142,2,16992,2,16992,21682,2,604300069
143,2,21494,1,21494,131764,2,604300069
144,2,14985,2,14985,123883,2,604300069
145,2,24242,1,24242,14322,2,604300069
146,2,24802,1,24802,131736,2,604300069
147,2,7017,1,7017,131741,2,604300069
148,2,25502,1,25502,131784,2,604300069
149,2,11865,1,11865,14255,2,604300069
150,2,94,1,94,800,2,604300069
151,2,18040,1,18040,46689,2,604300069
152,3,3,2,3,346,3,130568489
153,3,2290,1,2290,31247,3,130568489
154,3,2676,1,2676,352,3,130568489
155,3,2799,1,2799,31220,3,130568489
156,3,3923,1,3923,6003,3,130568489
157,3,1964,1,1964,1174,3,130568489
158,3,1219,1,1219,15640,3,130568489
159,3,339,5,339,382,3,130568489
160,3,1090,1,1090,5003,3,130568489
161,3,354,1,354,2022,3,130568489
162,3,3038,2,3038,1533,3,130568489
163,3,93,1,93,307,3,130568489
164,3,1055,1,1055,31215,3,130568489
165,3,4419,2,4419,2580,3,130568489
166,3,1948,2,1948,2243,3,130568489
167,3,3454,2,3454,5948,3,130568489
168,3,152,2,152,18828,3,130568489
169,3,1681,2,1681,26385,3,130568489
170,3,869,1,869,5741,3,130568489
171,3,1009,2,1009,1759,3,130568489
172,3,8580,2,8580,31178,3,130568489
173,3,3398,2,3398,923,3,130568489
174,3,4557,4,4557,26393,3,130568489
175,3,1227,1,1227,2253,3,130568489
176,3,12205,1,12205,31,3,130568489
177,3,8145,1,8145,23516,3,130568489
178,3,3966,3,3966,1970,3,130568489
179,3,6791,1,6791,28998,3,130568489
180,3,1871,1,1871,789,3,130568489
181,3,978,1,978,4058,3,130568489
182,3,894,2,894,212,3,130568489
183,3,15640,3,15640,27801,3,130568489
184,3,6676,1,6676,31216,3,130568489
185,3,267,2,267,774,3,130568489
186,3,1222,2,1222,6011,3,130568489
187,3,812,1,812,1198,3,130568489
188,3,1826,4,1826,311,3,130568489
189,3,4006,3,4006,4169,3,130568489
190,3,4269,2,4269,26388,3,130568489
191,3,6747,2,6747,30614,3,130568489
192,3,1022,2,1022,8146,3,130568489
193,3,220,2,220,26,3,130568489
194,3,979,1,979,31208,3,130568489
195,3,106,2,106,160,3,130568489
196,3,912,1,912,4,3,130568489
197,3,3000,4,3000,2741,3,130568489
198,3,1560,1,1560,3,3,130568489
199,3,104,1,104,300,3,130568489
200,3,610,1,610,383,3,130568489
201,3,632,2,632,372,3,130568489
202,3,7227,1,7227,3506,3,130568489
203,3,6163,1,6163,6823,3,130568489
204,3,1144,1,1144,2231,3,130568489
205,3,4611,1,4611,2252,3,130568489
206,3,25513,2,25513,6010,3,130568489
207,3,12002,1,12002,29974,3,130568489
208,3,5492,1,5492,15582,3,130568489
209,3,5544,2,5544,31176,3,130568489
210,3,137,3,137,386,3,130568489
211,3,2629,3,2629,1228,3,130568489
212,3,16782,2,16782,362,3,130568489
213,3,1928,2,1928,6021,3,130568489
214,3,11052,1,11052,31222,3,130568489
215,4,4,2,4,4124,4,590867520
216,4,95,1,95,158418,4,590867520
217,4,449,1,449,158400,4,590867520
218,4,1680,1,1680,158431,4,590867520
219,4,1814,1,1814,158409,4,590867520
220,4,2200,2,2200,158366,4,590867520
221,4,3215,1,3215,76952,4,590867520
222,4,5528,2,5528,158372,4,590867520
223,4,6146,1,6146,78311,4,590867520
224,4,396,1,396,336,4,590867520
225,4,6454,2,6454,4113,4,590867520
226,4,7257,1,7257,4040,4,590867520
227,4,3692,1,3692,4052,4,590867520
228,4,7947,1,7947,158405,4,590867520
229,4,7987,3,7987,4064,4,590867520
230,4,3360,2,3360,764,4,590867520
231,4,9069,2,9069,158350,4,590867520
232,4,9426,1,9426,77017,4,590867520
233,4,9504,1,9504,158384,4,590867520
234,4,652,1,652,4086,4,590867520
235,4,10184,1,10184,151780,4,590867520
236,4,231,1,231,390,4,590867520
237,4,11757,2,11757,18273,4,590867520
238,4,12051,1,12051,158436,4,590867520
239,4,5997,1,5997,48363,4,590867520
240,4,13998,2,13998,4083,4,590867520
241,4,2571,1,2571,44077,4,590867520
242,4,14107,2,14107,4061,4,590867520
243,4,14139,2,14139,4048,4,590867520
244,4,14366,1,14366,158383,4,590867520
245,4,8872,1,8872,4073,4,590867520
246,4,15692,2,15692,85499,4,590867520
247,4,16132,2,16132,158367,4,590867520
248,4,4185,2,4185,158354,4,590867520
249,4,17454,2,17454,4072,4,590867520
250,4,17639,1,17639,4105,4,590867520
251,4,17751,1,17751,4075,4,590867520
252,4,17982,1,17982,158392,4,590867520
253,4,4248,1,4248,31218,4,590867520
254,4,14913,3,14913,158347,4,590867520
255,4,7225,1,7225,4057,4,590867520
256,4,18530,1,18530,158381,4,590867520
257,4,4786,3,4786,42998,4,590867520
258,4,5676,1,5676,38990,4,590867520
259,4,3894,1,3894,4033,4,590867520
260,4,18689,1,18689,76978,4,590867520
261,4,13915,1,13915,3461,4,590867520
262,4,965,1,965,7005,4,590867520
263,4,5109,1,5109,32500,4,590867520
264,4,22135,1,22135,158438,4,590867520
265,4,573,1,573,117142,4,590867520
266,4,22645,1,22645,158427,4,590867520
267,4,18169,1,18169,4032,4,590867520
268,4,2111,1,2111,68374,4,590867520
269,4,23869,1,23869,40281,4,590867520
270,4,18371,2,18371,76931,4,590867520
271,4,24497,1,24497,158437,4,590867520
272,4,1668,2,1668,4077,4,590867520
273,4,25433,1,25433,158397,4,590867520
274,4,469,2,469,13260,4,590867520
275,4,4651,1,4651,4122,4,590867520
276,4,7373,2,7373,4038,4,590867520
277,4,27260,2,27260,158356,4,590867520
278,4,11962,5,11962,4079,4,590867520
279,4,28074,3,28074,158349,4,590867520
280,4,6271,1,6271,17324,4,590867520
281,4,28743,1,28743,158440,4,590867520
282,4,28860,1,28860,158401,4,590867520
283,5,5,1,5,4197,5,249624315
284,5,332,3,332,7392,5,249624315
285,5,329,5,329,329,5,249624315
286,5,104,2,104,300,5,249624315
287,5,110,2,110,892,5,249624315
288,5,295,3,295,733,5,249624315
289,5,2574,5,2574,13356,5,249624315
290,5,560,1,560,16325,5,249624315
291,5,434,1,434,305,5,249624315
292,5,5155,3,5155,25467,5,249624315
293,5,1204,2,1204,766,5,249624315
294,5,272,2,272,80,5,249624315
295,5,7262,2,7262,25500,5,249624315
296,5,628,1,628,745,5,249624315
297,5,1509,1,1509,2283,5,249624315
298,5,392,1,392,15350,5,249624315
299,5,4369,1,4369,15335,5,249624315
300,5,10178,3,10178,19627,5,249624315
301,5,8106,1,8106,3188,5,249624315
302,5,11974,1,11974,19577,5,249624315
303,5,1144,2,1144,2231,5,249624315
304,5,1508,1,1508,904,5,249624315
305,5,13490,2,13490,16246,5,249624315
306,5,15484,1,15484,15374,5,249624315
307,5,652,2,652,4086,5,249624315
308,5,2215,2,2215,3155,5,249624315
309,5,339,1,339,382,5,249624315
310,5,3505,2,3505,876,5,249624315
311,5,804,2,804,903,5,249624315
312,5,776,3,776,16297,5,249624315
313,5,402,1,402,1195,5,249624315
314,5,625,2,625,769,5,249624315
315,5,446,1,446,868,5,249624315
316,5,20965,2,20965,25490,5,249624315
317,5,247,1,247,319,5,249624315
318,5,3039,2,3039,15361,5,249624315
319,5,463,3,463,323,5,249624315
320,5,19423,1,19423,16247,5,249624315
321,5,1964,4,1964,1174,5,249624315
322,5,4175,2,4175,887,5,249624315
323,5,17478,3,17478,16309,5,249624315
324,5,3398,1,3398,923,5,249624315
325,5,1506,3,1506,744,5,249624315
326,5,5397,1,5397,16284,5,249624315
327,5,8865,1,8865,5950,5,249624315
328,5,18122,2,18122,25498,5,249624315
329,5,1278,1,1278,782,5,249624315
330,5,3012,1,3012,11225,5,249624315
331,5,53,2,53,395,5,249624315
332,5,278,3,278,2268,5,249624315
333,5,5389,1,5389,4651,5,249624315
334,5,4240,2,4240,312,5,249624315
335,5,1552,1,1552,325,5,249624315
336,5,12184,1,12184,25536,5,249624315
337,5,85,1,85,1659,5,249624315
338,5,3864,1,3864,4188,5,249624315
339,5,871,4,871,2210,5,249624315
340,5,63,3,63,2336,5,249624315
341,5,817,2,817,738,5,249624315
342,5,27857,1,27857,16262,5,249624315
343,5,28000,2,28000,25502,5,249624315
344,5,10549,1,10549,15373,5,249624315
345,5,28426,1,28426,25526,5,249624315
346,5,284,2,284,41,5,249624315
347,6,6,1,6,23747,6,231414824
348,6,601,2,601,23699,6,231414824
349,6,2223,1,2223,8048,6,231414824
350,6,2405,3,2405,1655,6,231414824
351,6,73,1,73,1807,6,231414824
352,6,5918,1,5918,471,6,231414824
353,6,7758,2,7758,23679,6,231414824
354,6,8744,2,8744,13080,6,231414824
355,6,9927,2,9927,23715,6,231414824
356,6,529,3,529,1681,6,231414824
357,6,6039,4,6039,21446,6,231414824
358,6,4996,1,4996,2079,6,231414824
359,6,2779,2,2779,3176,6,231414824
360,6,1175,2,1175,3539,6,231414824
361,6,15624,2,15624,23718,6,231414824
362,6,14515,2,14515,23683,6,231414824
363,6,16525,1,16525,23739,6,231414824
364,6,16536,2,16536,23714,6,231414824
365,6,17649,1,17649,23744,6,231414824
366,6,18508,2,18508,23680,6,231414824
367,6,1667,3,1667,6046,6,231414824
368,6,19499,1,19499,8081,6,231414824
369,6,20848,2,20848,23707,6,231414824
370,6,20853,2,20853,23716,6,231414824
371,6,8346,1,8346,2319,6,231414824
372,6,21663,2,21663,23698,6,231414824
373,6,1072,1,1072,23749,6,231414824
374,6,22948,2,22948,23695,6,231414824
375,6,10077,1,10077,716,6,231414824
376,6,285,1,285,199,6,231414824
377,6,24460,1,24460,3161,6,231414824
378,6,24513,2,24513,23709,6,231414824
379,6,18172,4,18172,1636,6,231414824
380,6,5327,2,5327,8054,6,231414824
381,6,8786,3,8786,3163,6,231414824
382,6,24778,2,24778,23719,6,231414824
383,6,12915,2,12915,13726,6,231414824
384,6,27051,1,27051,13101,6,231414824
385,6,16118,1,16118,23728,6,231414824
386,6,5778,3,5778,23665,6,231414824
387,6,1635,1,1635,1358,6,231414824
388,6,10655,2,10655,3147,6,231414824
389,6,17026,1,17026,23726,6,231414824
390,7,7,3,7,108031,7,771295334
391,7,920,1,920,13468,7,771295334
392,7,1294,3,1294,19,7,771295334
393,7,1896,1,1896,731,7,771295334
394,7,2777,1,2777,79790,7,771295334
395,7,5231,2,5231,108042,7,771295334
